Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Header (product.metafields.custom.header),Bedding size (product.metafields.shopify.bedding-size),Care instructions (product.metafields.shopify.care-instructions),Color (product.metafields.shopify.color-pattern),Fabric (product.metafields.shopify.fabric),Warmth level (product.metafields.shopify.warmth-level),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Norway,Price / Norway,Compare At Price / Norway,Included / European Union,Price / European Union,Compare At Price / European Union,Included / United Kingdom,Price / United Kingdom,Compare At Price / United Kingdom,Included / United States,Price / United States,Compare At Price / United States,Status
european-white-goose-100-down-duvet-fill-power-850,,,,,,,,,Superking,,,Winter,,,,,DVT-850-SKG-WIN,0.0,,0,deny,manual,3170.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,29560,,true,2740,,true,2340,,,,,
european-white-goose-100-down-duvet-fill-power-850,,,,,,,,,Superking,,,Polar,,,,,DVT-850-SKG-POL,0.0,,0,deny,manual,4510.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,42060,,true,3900,,true,3330,,,,,
european-white-goose-100-down-duvet-fill-power-850,,,,,,,,,Superking Extra Long,,,Summer,,,,,DVT-850-SKX-SUM,0.0,,0,deny,manual,2335.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,21780,,true,2020,,true,1720,,,,,
european-white-goose-100-down-duvet-fill-power-850,,,,,,,,,Superking Extra Long,,,All Year,,,,,DVT-850-SKX-ALY,0.0,,0,deny,manual,2660.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,24810,,true,2300,,true,1960,,,,,
european-white-goose-100-down-duvet-fill-power-850,,,,,,,,,Superking Extra Long,,,Winter,,,,,DVT-850-SKX-WIN,0.0,,0,deny,manual,3400.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,31710,,true,2940,,true,2510,,,,,
european-white-goose-100-down-duvet-fill-power-850,,,,,,,,,Superking Extra Long,,,Polar,,,,,DVT-850-SKX-POL,0.0,,0,deny,manual,4870.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,45420,,true,4210,,true,3590,,,,,
european-white-goose-100-down-duvet-fill-power-850,,,,,,,,,Emperor,,,Summer,,,,,DVT-850-EMP-SUM,0.0,,0,deny,manual,2775.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,25880,,true,2400,,true,2050,,,,,
european-white-goose-100-down-duvet-fill-power-850,,,,,,,,,Emperor,,,All Year,,,,,DVT-850-EMP-ALY,0.0,,0,deny,manual,3145.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,29330,,true,2720,,true,2320,,,,,
european-white-goose-100-down-duvet-fill-power-850,,,,,,,,,Emperor,,,Winter,,,,,DVT-850-EMP-WIN,0.0,,0,deny,manual,3985.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,37160,,true,3440,,true,2940,,,,,
european-white-goose-100-down-duvet-fill-power-850,,,,,,,,,Emperor,,,Polar,,,,,DVT-850-EMP-POL,0.0,,0,deny,manual,5570.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,51950,,true,4810,,true,4110,,,,,
european-white-goose-100-down-duvet-fill-power-850,,,,,,,,,Alaskan King,,,Summer,,,,,DVT-850-ALK-SUM,0.0,,0,deny,manual,4405.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,43140,,true,3810,,true,3250,,,,,
european-white-goose-100-down-duvet-fill-power-850,,,,,,,,,Alaskan King,,,All Year,,,,,DVT-850-ALK-ALY,0.0,,0,deny,manual,5055.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,49500,,true,4370,,true,3730,,,,,
european-white-goose-100-down-duvet-fill-power-850,,,,,,,,,Alaskan King,,,Winter,,,,,DVT-850-ALK-WIN,0.0,,0,deny,manual,6685.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,65460,,true,5770,,true,4930,,,,,
european-white-goose-100-down-duvet-fill-power-850,,,,,,,,,Alaskan King,,,Polar,,,,,DVT-850-ALK-POL,0.0,,0,deny,manual,9130.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,89400,,true,7880,,true,6740,,,,,
european-white-goose-100-down-duvet-fill-power-850,,,,,,,,,Full,,,Summer,,,,,DVT-850-FUL-SUM,0.0,,0,deny,manual,1755.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,14220,,true,1520,,true,1300,,,,,
european-white-goose-100-down-duvet-fill-power-850,,,,,,,,,Full,,,All Year,,,,,DVT-850-FUL-ALY,0.0,,0,deny,manual,2100.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,17490,,true,1820,,true,1550,,,,,
european-white-goose-100-down-duvet-fill-power-850,,,,,,,,,Full,,,Winter,,,,,DVT-850-FUL-WIN,0.0,,0,deny,manual,2705.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,21960,,true,2340,,true,2000,,,,,
european-white-goose-100-down-duvet-fill-power-850,,,,,,,,,Full,,,Polar,,,,,DVT-850-FUL-POL,0.0,,0,deny,manual,3570.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,30540,,true,3090,,true,2630,,,,,
european-white-goose-100-down-duvet-fill-power-850,,,,,,,,,Twin,,,Summer,,,,,DVT-850-TWN-SUM,0.0,,0,deny,manual,1535.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,15030,,true,1330,,true,1130,,,,,
european-white-goose-100-down-duvet-fill-power-850,,,,,,,,,Twin,,,All Year,,,,,DVT-850-TWN-ALY,0.0,,0,deny,manual,1740.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,17040,,true,1510,,true,1280,,,,,
european-white-goose-100-down-duvet-fill-power-850,,,,,,,,,Twin,,,Winter,,,,,DVT-850-TWN-WIN,0.0,,0,deny,manual,2170.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,21250,,true,1880,,true,1600,,,,,
european-white-goose-100-down-duvet-fill-power-850,,,,,,,,,Twin,,,Polar,,,,,DVT-850-TWN-POL,0.0,,0,deny,manual,2730.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,26730,,true,2360,,true,2010,,,,,
european-white-goose-100-down-duvet-fill-power-850,,,,,,,,,Queen,,,Summer,,,,,DVT-850-QUN-SUM,0.0,,0,deny,manual,2070.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,20270,,true,1790,,true,1530,,,,,
european-white-goose-100-down-duvet-fill-power-850,,,,,,,,,Queen,,,All Year,,,,,DVT-850-QUN-ALY,0.0,,0,deny,manual,2350.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,23010,,true,2030,,true,1730,,,,,
european-white-goose-100-down-duvet-fill-power-850,,,,,,,,,Queen,,,Winter,,,,,DVT-850-QUN-WIN,0.0,,0,deny,manual,2990.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,29280,,true,2590,,true,2210,,,,,
european-white-goose-100-down-duvet-fill-power-850,,,,,,,,,Queen,,,Polar,,,,,DVT-850-QUN-POL,0.0,,0,deny,manual,4205.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,41180,,true,3630,,true,3100,,,,,
european-white-goose-100-down-duvet-fill-power-850,,,,,,,,,XL Twin,,,Summer,,,,,DVT-850-XLT-SUM,0.0,,0,deny,manual,1695.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,16600,,true,1470,,true,1250,,,,,
european-white-goose-100-down-duvet-fill-power-850,,,,,,,,,XL Twin,,,All Year,,,,,DVT-850-XLT-ALY,0.0,,0,deny,manual,1975.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,19340,,true,1710,,true,1460,,,,,
european-white-goose-100-down-duvet-fill-power-850,,,,,,,,,XL Twin,,,Winter,,,,,DVT-850-XLT-WIN,0.0,,0,deny,manual,2440.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,23890,,true,2110,,true,1800,,,,,
european-white-goose-100-down-duvet-fill-power-850,,,,,,,,,XL Twin,,,Polar,,,,,DVT-850-XLT-POL,0.0,,0,deny,manual,3525.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,34520,,true,3050,,true,2600,,,,,
european-white-goose-100-down-duvet-fill-power-850,,,,,,,,,California King,,,Summer,,,,,DVT-850-CAK-SUM,0.0,,0,deny,manual,2335.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,22870,,true,2020,,true,1720,,,,,
european-white-goose-100-down-duvet-fill-power-850,,,,,,,,,California King,,,All Year,,,,,DVT-850-CAK-ALY,0.0,,0,deny,manual,2660.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,26050,,true,2300,,true,1960,,,,,
european-white-goose-100-down-duvet-fill-power-850,,,,,,,,,California King,,,Winter,,,,,DVT-850-CAK-WIN,0.0,,0,deny,manual,3400.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,33290,,true,2940,,true,2510,,,,,
european-white-goose-100-down-duvet-fill-power-850,,,,,,,,,California King,,,Polar,,,,,DVT-850-CAK-POL,0.0,,0,deny,manual,4870.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,47690,,true,4210,,true,3590,,,,,
european-white-goose-100-down-duvet-fill-power-850,,,,,,,,,King,,,Summer,,,,,DVT-850-KNG-SUM,0.0,,0,deny,manual,1860.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,18470,,true,1610,,true,1370,,,,,
european-white-goose-100-down-duvet-fill-power-850,,,,,,,,,King,,,All Year,,,,,DVT-850-KNG-ALY,0.0,,0,deny,manual,2145.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,21450,,true,1860,,true,1580,,,,,
european-white-goose-100-down-duvet-fill-power-850,,,,,,,,,King,,,Winter,,,,,DVT-850-KNG-WIN,0.0,,0,deny,manual,2785.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,28020,,true,2410,,true,2060,,,,,
european-white-goose-100-down-duvet-fill-power-850,,,,,,,,,King,,,Polar,,,,,DVT-850-KNG-POL,0.0,,0,deny,manual,3880.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,38980,,true,3350,,true,2860,,,,,
european-white-goose-100-down-duvet-fill-power-850,,,,,,,,,Imperial King,,,Summer,,,,,DVT-850-IMK-SUM,0.0,,0,deny,manual,2775.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,27170,,true,2400,,true,2050,,,,,
european-white-goose-100-down-duvet-fill-power-850,,,,,,,,,Imperial King,,,All Year,,,,,DVT-850-IMK-ALY,0.0,,0,deny,manual,3145.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,30800,,true,2720,,true,2320,,,,,
european-white-goose-100-down-duvet-fill-power-850,,,,,,,,,Imperial King,,,Winter,,,,,DVT-850-IMK-WIN,0.0,,0,deny,manual,3985.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,39020,,true,3440,,true,2940,,,,,
european-white-goose-100-down-duvet-fill-power-850,,,,,,,,,Imperial King,,,Polar,,,,,DVT-850-IMK-POL,0.0,,0,deny,manual,5570.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,54540,,true,4810,,true,4110,,,,,
european-white-goose-down-pillows,"European White Goose, 100% Down Pillows, Fill Power 830","<p>European White Goose down, 100% down, no feathers. Fill power 830 (EU).</p>
<p>Each size is available in soft, medium and firm versions.</p>
<p>The price is per single pillow. Each pillow is made to order with a three week lead time.</p>
<p>Our most luxurious pillows are 100% pure goose down without feathers. Each down cluster is huge, resulting in a pillow that feels like resting your head on a cloud. It’s the option for those who want only the best out of life. This is our softest pillow collection.</p>
<p><meta charset=""utf-8""><span>* Fill Power Explained: Fill power indicates how many cubic inches are occupied by one ounce of down. Higher fill power means larger, fluffier and denser down, providing better heat modulation while also being lighter in weight as less feathers are used.</span></p>
<div id=""sp_easy_accordion-1785258113"">
<div id=""sp-ea-10005"" class=""sp-ea-one sp-easy-accordion"">
<div class=""ea-card ea-expand sp-ea-single"">
<div class=""sp-collapse spcollapse collapsed show"" id=""collapse100050"" role=""region"">
<div class=""ea-body""></div>
</div>
</div>
</div>
</div>",Norvegr,Home & Garden > Linens & Bedding > Bedding > Pillows,Pillows,"Pillows, Premium Collection, Top Picks",true,Size,Boudoir XL,,Firmness,Soft,,,,,PIL-830-BDX-SFT,0.0,,0,deny,manual,355.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/1020/3765/1794/files/Pillow_Down_0521.jpg?v=1788266406,1,,false,Premium Goose Down Pillows | Fill Power 830 | Norvegr,"100% European White Goose down pillows, fill power 830. Soft, medium and firm. Cloud-like luxury support. Made to order per pillow.",,,,,,,,,,,,kg,,,true,3480,,true,310,,true,260,,true,,,active
european-white-goose-down-pillows,,,,,,,,,Boudoir XL,,,Medium,,,,,PIL-830-BDX-MED,0.0,,0,deny,manual,395.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/1020/3765/1794/files/Pillow_044.jpg?v=1788266406,2,,,,,,,,,,,,,,,,kg,,,true,3870,,true,350,,true,290,,,,,
european-white-goose-down-pillows,,,,,,,,,Boudoir XL,,,Firm,,,,,PIL-830-BDX-FRM,0.0,,0,deny,manual,470.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/1020/3765/1794/files/Pillow_079.jpg?v=1788266406,3,,,,,,,,,,,,,,,,kg,,,true,4600,,true,410,,true,350,,,,,
european-white-goose-down-pillows,,,,,,,,,Boudoir,,,Soft,,,,,PIL-830-BDR-SFT,0.0,,0,deny,manual,285.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/1020/3765/1794/files/Pillow_131.jpg?v=1788266407,4,,,,,,,,,,,,,,,,kg,,,true,2790,,true,250,,true,210,,,,,
european-white-goose-down-pillows,,,,,,,,,Boudoir,,,Medium,,,,,PIL-830-BDR-MED,0.0,,0,deny,manual,320.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/1020/3765/1794/files/Pillow_Down_005.Premium.jpg?v=1788266406,5,,,,,,,,,,,,,,,,kg,,,true,3130,,true,280,,true,240,,,,,
european-white-goose-down-pillows,,,,,,,,,Boudoir,,,Firm,,,,,PIL-830-BDR-FRM,0.0,,0,deny,manual,380.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,3720,,true,330,,true,280,,,,,
european-white-goose-down-pillows,,,,,,,,,Standard,,,Soft,,,,,PIL-830-STD-SFT,0.0,,0,deny,manual,635.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,6220,,true,550,,true,470,,,,,
european-white-goose-down-pillows,,,,,,,,,Standard,,,Medium,,,,,PIL-830-STD-MED,0.0,,0,deny,manual,745.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,7300,,true,650,,true,550,,,,,
european-white-goose-down-pillows,,,,,,,,,Standard,,,Firm,,,,,PIL-830-STD-FRM,0.0,,0,deny,manual,855.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,8370,,true,740,,true,630,,,,,
european-white-goose-down-pillows,,,,,,,,,Euro/Square,,,Soft,,,,,PIL-830-EUR-SFT,0.0,,0,deny,manual,850.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,8320,,true,740,,true,630,,,,,
european-white-goose-down-pillows,,,,,,,,,Euro/Square,,,Medium,,,,,PIL-830-EUR-MED,0.0,,0,deny,manual,985.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,9650,,true,860,,true,730,,,,,
european-white-goose-down-pillows,,,,,,,,,Euro/Square,,,Firm,,,,,PIL-830-EUR-FRM,0.0,,0,deny,manual,1120.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,10970,,true,970,,true,830,,,,,
european-white-goose-down-pillows,,,,,,,,,Queen,,,Soft,,,,,PIL-830-QUN-SFT,0.0,,0,deny,manual,635.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,6220,,true,550,,true,470,,,,,
european-white-goose-down-pillows,,,,,,,,,Queen,,,Medium,,,,,PIL-830-QUN-MED,0.0,,0,deny,manual,745.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,7300,,true,650,,true,550,,,,,
european-white-goose-down-pillows,,,,,,,,,Queen,,,Firm,,,,,PIL-830-QUN-FRM,0.0,,0,deny,manual,855.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,8370,,true,740,,true,630,,,,,
european-white-goose-down-pillows,,,,,,,,,King,,,Soft,,,,,PIL-830-KNG-SFT,0.0,,0,deny,manual,850.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,8320,,true,740,,true,630,,,,,
european-white-goose-down-pillows,,,,,,,,,King,,,Medium,,,,,PIL-830-KNG-MED,0.0,,0,deny,manual,985.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,9650,,true,860,,true,730,,,,,
european-white-goose-down-pillows,,,,,,,,,King,,,Firm,,,,,PIL-830-KNG-FRM,0.0,,0,deny,manual,1120.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,10970,,true,970,,true,830,,,,,
european-white-goose-60-down-pillows-fill-power-500,"European White Goose, 60% Down Pillows, Fill Power 500","<p>European White Goose down, 60% down and 40% feathers. Fill power 500 (EU).</p><p>Each size is available in soft, medium and firm versions.</p><p>The price is per single pillow. Each pillow is made to order with a three week lead time.</p><p>This is our firmest pillow collection, and the firmness comes from the proportion of feathers. As the feathers are small and soft, they will never migrate out of the pillows. Please note that if you are looking for those really firm pillows one sometimes comes across in hotels, where your head barely sinks into the pillow, our Standard Collection pillows will feel a lot softer. Choosing the firm version will get you as close as we are willing to go.</p><p>We recommend to ship the pillow back to us every five years for complete &lt;a href=""https://stage.norvegr.com/lifetime-products/""&gt;restoration&lt;/a&gt;. The down inside these pillows is very durable and can be restored up to four times without the quality decreasing – thereby lasting at least 25 years if maintained properly. The restoration cost is the retail price at the time of restoration, divided by four. Shipping back and forth is extra, but thanks to a generous discount with our courier, costs are modest. We will gladly help arrange your product’s return to make the process as effortless as possible for you.</p>",Norvegr,Home & Garden > Linens & Bedding > Bedding > Pillows,Pillows,"Pillows, Standard Collection",true,Size,Boudoir XL,,Firmness,Soft,,,,,PIL-500-BDX-SFT,0.0,,0,deny,manual,195.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/1020/3765/1794/files/Pillow_Down_0451.jpg?v=1788266322,1,,false,Standard Goose Down Pillows | Fill Power 500 | Norvegr,"Standard Collection 60% goose down pillows, fill power 500. Our firmest pillow line with soft, small feathers. Soft, medium and firm.",,,,,,,,,,,,kg,,,true,1910,,true,170,,true,140,,true,,,active
european-white-goose-60-down-pillows-fill-power-500,,,,,,,,,Boudoir XL,,,Medium,,,,,PIL-500-BDX-MED,0.0,,0,deny,manual,225.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/1020/3765/1794/files/DSC9371.jpg?v=1788266322,2,,,,,,,,,,,,,,,,kg,,,true,2200,,true,200,,true,170,,,,,
european-white-goose-60-down-pillows-fill-power-500,,,,,,,,,Boudoir XL,,,Firm,,,,,PIL-500-BDX-FRM,0.0,,0,deny,manual,260.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/1020/3765/1794/files/Pillow_053.jpg?v=1788266322,3,,,,,,,,,,,,,,,,kg,,,true,2550,,true,230,,true,190,,,,,
european-white-goose-60-down-pillows-fill-power-500,,,,,,,,,Boudoir,,,Soft,,,,,PIL-500-BDR-SFT,0.0,,0,deny,manual,160.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/1020/3765/1794/files/Pillow_081.jpg?v=1788266322,4,,,,,,,,,,,,,,,,kg,,,true,1570,,true,140,,true,120,,,,,
european-white-goose-60-down-pillows-fill-power-500,,,,,,,,,Boudoir,,,Medium,,,,,PIL-500-BDR-MED,0.0,,0,deny,manual,180.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/1020/3765/1794/files/Pillow_127.jpg?v=1788266322,5,,,,,,,,,,,,,,,,kg,,,true,1760,,true,160,,true,130,,,,,
european-white-goose-60-down-pillows-fill-power-500,,,,,,,,,Boudoir,,,Firm,,,,,PIL-500-BDR-FRM,0.0,,0,deny,manual,210.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,2060,,true,190,,true,150,,,,,
european-white-goose-60-down-pillows-fill-power-500,,,,,,,,,Standard,,,Soft,,,,,PIL-500-STD-SFT,0.0,,0,deny,manual,355.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,3480,,true,310,,true,260,,,,,
european-white-goose-60-down-pillows-fill-power-500,,,,,,,,,Standard,,,Medium,,,,,PIL-500-STD-MED,0.0,,0,deny,manual,380.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,3720,,true,330,,true,280,,,,,
european-white-goose-60-down-pillows-fill-power-500,,,,,,,,,Standard,,,Firm,,,,,PIL-500-STD-FRM,0.0,,0,deny,manual,420.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,4110,,true,370,,true,310,,,,,
